rank,title,title_english,title_japanese,type,members,score,year,image_url
1,Jujutsu Kaisen Modulo,Jujutsu Kaisen Modulo,呪術廻戦≡〈モジュロ〉,Manga,35870,7.13,2025,https://cdn.myanimelist.net/images/manga/2/339595l.jpg
2,Haimiya-senpai wa Kowakute Kawaii,Haimiya Is Scary Cute,灰宮先輩は怖くてかわいい,Manga,24587,8.01,2025,https://cdn.myanimelist.net/images/manga/3/341234l.jpg
3,Osoraku Kanojo wa Ore no Aniki wo Neratteru,,おそらくカノジョは俺の兄貴を狙ってる,Manga,18222,7.83,2025,https://cdn.myanimelist.net/images/manga/1/338651l.jpg
4,The Villain's Survival Route,The Villain's Survival Route,악당은 살고 싶다,Manhwa,13201,7.79,2025,https://cdn.myanimelist.net/images/manga/2/320126l.jpg
5,Anta to Osananajimi tte dake demo Iya nanoni! Zekkou kara Hajimaru S-kyuu Bishoujo to no Gakuen Nariagari Seikatsu,,アンタと幼なじみってだけでもイヤなのに! ～絶交から始まるS級美少女との学園成り上がり生活～,Manga,11467,6.83,2025,https://cdn.myanimelist.net/images/manga/3/333155l.jpg
6,The Patron of Villains,The Patron of Villains,악당들의 후원자가 되었다,Manhwa,10771,7.76,2025,https://cdn.myanimelist.net/images/manga/1/336704l.jpg
7,"Jinsei Gyakuten: Uwaki sare, Enzai wo Kiserareta Ore ga, Gakuen Ichi no Bishoujo ni Natsukareru",,人生逆転 浮気され、えん罪を着せられた俺が、学園一の美少女に懐かれる,Manga,9229,7.38,2025,https://cdn.myanimelist.net/images/manga/1/337385l.jpg
8,Boyish Kanojo ga Kawaisugiru,Boyish Girlfriend,ボーイッシュ彼女が可愛すぎる,Manga,8825,7.22,2025,https://cdn.myanimelist.net/images/manga/2/321604l.jpg
9,"Imasara desu ga, Osananajimi wo Suki ni Natte Shimaimashita","It's a Little Late, but I've Fallen in Love with My Childhood Friend",今さらですが、幼なじみを好きになってしまいました,Doujinshi,8271,6.51,2025,https://cdn.myanimelist.net/images/manga/4/331340l.jpg
10,Ctrl+Alt+Resign,Ctrl+Alt+Resign,이직로그,Manhwa,8083,8.08,2025,https://cdn.myanimelist.net/images/manga/3/321592l.jpg
11,"What a Bountiful Harvest, Demon Lord!","What a Bountiful Harvest, Demon Lord!","풍작이에요, 마왕님!",Manhwa,8015,8.01,2025,https://cdn.myanimelist.net/images/manga/3/321767l.jpg
12,WITCHRIV,WITCHRIV,WITCHRIV,Manga,7874,7.49,2025,https://cdn.myanimelist.net/images/manga/2/339765l.jpg
13,Destined to Be Loved by the Villains,Destined to Be Loved by the Villains,악당에게 사랑받는 운명입니다,Manhwa,7359,6.55,2025,https://cdn.myanimelist.net/images/manga/3/320405l.jpg
14,"Sono Akuyaku Kizoku, Mama Heroine ga Sukisugiru: Shinshi na Doryoku de Saikyou to Nari Fuguu na Oshi Chara Tasukemakuru",The Villainous Noble Is Way Too Fond of MILF Heroines,その悪役貴族、ママヒロインが好きすぎる ～真摯な努力で最強となり不遇な推しキャラ助けまくる～,Manga,6454,7.18,2025,https://cdn.myanimelist.net/images/manga/1/323413l.jpg
15,Otona Taisen,War of the Adults,大人大戦,Manga,6442,7.54,2025,https://cdn.myanimelist.net/images/manga/2/326560l.jpg
